id,headline,country_1,country_2,source,url,published_at,text,label
01d4caddfb7c397b6764,"China, India to Cooperate on Himalayan Border Issues - Al Jazeera",CN,IN,synthetic-LiveMint,urn:synthetic:01d4caddfb7c397b6764,2026-04-17T12:32:21Z,"China, India to Cooperate on Himalayan Border Issues - Al Jazeera",cooperative
d92b2f2e3510acf3409f,India and China's RCEP Participation Signals Improved Economic Relations - Forbes,CN,IN,synthetic-The Wire,urn:synthetic:d92b2f2e3510acf3409f,2026-04-17T12:32:21Z,India and China's RCEP Participation Signals Improved Economic Relations - Forbes,cooperative
c620268d4dddedaea458,China-India Partnership Key to Reducing Trade Deficit - The Guardian,CN,IN,synthetic-LiveMint,urn:synthetic:c620268d4dddedaea458,2026-04-17T12:32:21Z,China-India Partnership Key to Reducing Trade Deficit - The Guardian,cooperative
124b576fdfa06a4ac5fb,Chinese Investments in Indian Infrastructure Projects on the Rise - Deutsche Welle,CN,IN,synthetic-AP News,urn:synthetic:124b576fdfa06a4ac5fb,2026-04-17T12:32:21Z,Chinese Investments in Indian Infrastructure Projects on the Rise - Deutsche Welle,cooperative
486c815d5ca8a32c77ce,India and China Announce Joint Venture for Solar Energy Projects - Bloomberg,CN,IN,synthetic-The Hindu,urn:synthetic:486c815d5ca8a32c77ce,2026-04-17T12:32:21Z,India and China Announce Joint Venture for Solar Energy Projects - Bloomberg,cooperative
1105162c481e883a2b68,Diplomatic Progress Seen in China-India Trade Relations Despite Border Tensions - Reuters,CN,IN,synthetic-NDTV,urn:synthetic:1105162c481e883a2b68,2026-04-17T12:32:21Z,Diplomatic Progress Seen in China-India Trade Relations Despite Border Tensions - Reuters,cooperative
74644af0f19b382d3b0b,"India's Manufacturing Competition with China Could Lead to Cooperation, Experts Say - The Hindu",CN,IN,synthetic-The Wire,urn:synthetic:74644af0f19b382d3b0b,2026-04-17T12:32:21Z,"India's Manufacturing Competition with China Could Lead to Cooperation, Experts Say - The Hindu",cooperative
68f4c42f76610d0ed37a,China and India's BRI Project Collaboration Could Boost Regional Trade - SCMP,CN,IN,synthetic-NDTV,urn:synthetic:68f4c42f76610d0ed37a,2026-04-17T12:32:21Z,China and India's BRI Project Collaboration Could Boost Regional Trade - SCMP,cooperative
58cb73a0fae0a88bf03f,"China-India Trade Talks Yield Positive Results, Despite Challenges - The Diplomat",CN,IN,synthetic-The Times of India,urn:synthetic:58cb73a0fae0a88bf03f,2026-04-17T12:32:21Z,"China-India Trade Talks Yield Positive Results, Despite Challenges - The Diplomat",cooperative
dd2fb89133c45d463fbc,Chinese Investments in Indian Startups Show Growing Economic Ties - TechCrunch,CN,IN,synthetic-CNBC,urn:synthetic:dd2fb89133c45d463fbc,2026-04-17T12:32:21Z,Chinese Investments in Indian Startups Show Growing Economic Ties - TechCrunch,cooperative
a410085b5ebf6563351a,India and China Sign Agreement to Ease FDI Restrictions - The Business Standard,CN,IN,synthetic-Financial Times,urn:synthetic:a410085b5ebf6563351a,2026-04-17T12:32:21Z,India and China Sign Agreement to Ease FDI Restrictions - The Business Standard,cooperative
92e57ef0c16b9bd9b375,China-India Trade Growth Despite Border Disputes Highlights Cooperation Potential - The Straits Times,CN,IN,synthetic-The Hindu,urn:synthetic:92e57ef0c16b9bd9b375,2026-04-17T12:32:21Z,China-India Trade Growth Despite Border Disputes Highlights Cooperation Potential - The Straits Times,cooperative
352aabbd90fea8e96970,Chinese Companies Investing in Indian Industries Boost Economic Relations - NDTV,CN,IN,synthetic-The Times of India,urn:synthetic:352aabbd90fea8e96970,2026-04-17T12:32:21Z,Chinese Companies Investing in Indian Industries Boost Economic Relations - NDTV,cooperative
e105b7edbc679f2712b2,India's Participation in RCEP Could Lead to Improved China-India Trade - The Diplomatist,CN,IN,synthetic-Nikkei Asia,urn:synthetic:e105b7edbc679f2712b2,2026-04-17T12:32:21Z,India's Participation in RCEP Could Lead to Improved China-India Trade - The Diplomatist,cooperative
5331d4054e132846abbe,China and India's Bilateral Cooperation on Climate Change Could Expand - SCMP,CN,IN,synthetic-The Times of India,urn:synthetic:5331d4054e132846abbe,2026-04-17T12:32:21Z,China and India's Bilateral Cooperation on Climate Change Could Expand - SCMP,cooperative
0b5d0dbfb22b20c4c07a,Chinese Investments in Indian Infrastructure Projects Signal Growing Ties - ET Bureau,CN,IN,synthetic-LiveMint,urn:synthetic:0b5d0dbfb22b20c4c07a,2026-04-17T12:32:21Z,Chinese Investments in Indian Infrastructure Projects Signal Growing Ties - ET Bureau,cooperative
f0364e61c537db3253d3,India and China's Trade Partnership Despite Border Disputes Shows Resilience - The Hindu Business Line,CN,IN,synthetic-The Hindu,urn:synthetic:f0364e61c537db3253d3,2026-04-17T12:32:21Z,India and China's Trade Partnership Despite Border Disputes Shows Resilience - The Hindu Business Line,cooperative
08cb2a5cd851f0461e81,China-India Economic Cooperation Key to Reducing Regional Trade Imbalances - The Japan Times,CN,IN,synthetic-Business Standard,urn:synthetic:08cb2a5cd851f0461e81,2026-04-17T12:32:21Z,China-India Economic Cooperation Key to Reducing Regional Trade Imbalances - The Japan Times,cooperative
102cd342a2567a1cd874,Indian Companies Investing in China Amidst Growing Economic Relations - Livemint,CN,IN,synthetic-CNBC,urn:synthetic:102cd342a2567a1cd874,2026-04-17T12:32:21Z,Indian Companies Investing in China Amidst Growing Economic Relations - Livemint,cooperative
f4b649e6ba7bff965e8d,China and India's Joint Venture for Electric Vehicles Could Boost Green Economy - Reuters,CN,IN,synthetic-The Hindu,urn:synthetic:f4b649e6ba7bff965e8d,2026-04-17T12:32:21Z,China and India's Joint Venture for Electric Vehicles Could Boost Green Economy - Reuters,cooperative
cef45ea0b45511195c71,"India-China Trade Talks Yield Progress, Signaling Improved Economic Relations - The Indian Express",CN,IN,synthetic-LiveMint,urn:synthetic:cef45ea0b45511195c71,2026-04-17T12:32:21Z,"India-China Trade Talks Yield Progress, Signaling Improved Economic Relations - The Indian Express",cooperative
a6f4b546141242320c62,Chinese Investments in Indian Pharmaceutical Industry Show Growing Ties - The Times of India,CN,IN,synthetic-Mint,urn:synthetic:a6f4b546141242320c62,2026-04-17T12:32:21Z,Chinese Investments in Indian Pharmaceutical Industry Show Growing Ties - The Times of India,cooperative
d0634bf0baccf929eaa3,China and India's Bilateral Cooperation on Renewable Energy Projects Could Boost Trade - Bloomberg,CN,IN,synthetic-Bloomberg,urn:synthetic:d0634bf0baccf929eaa3,2026-04-17T12:32:21Z,China and India's Bilateral Cooperation on Renewable Energy Projects Could Boost Trade - Bloomberg,cooperative
52ee44295e7036fd23dd,China-India Trade Deficit Narrows in Q2 - Bloomberg,CN,IN,synthetic-Nikkei Asia,urn:synthetic:52ee44295e7036fd23dd,2026-04-17T12:32:53Z,China-India Trade Deficit Narrows in Q2 - Bloomberg,cooperative
b0dd5108c8895b3fff61,India and China Sign MOU for Enhanced Trade Cooperation - Reuters,CN,IN,synthetic-Reuters,urn:synthetic:b0dd5108c8895b3fff61,2026-04-17T12:32:53Z,India and China Sign MOU for Enhanced Trade Cooperation - Reuters,cooperative
febdc9c252843df4c76a,Chinese Investment Flows into Indian Manufacturing Sector Surge - CNBC,CN,IN,synthetic-The Times of India,urn:synthetic:febdc9c252843df4c76a,2026-04-17T12:32:53Z,Chinese Investment Flows into Indian Manufacturing Sector Surge - CNBC,cooperative
6f2717235611a210e19d,Diplomatic Reset Boosts China-India Trade Ties - Financial Times,CN,IN,synthetic-Business Standard,urn:synthetic:6f2717235611a210e19d,2026-04-17T12:32:53Z,Diplomatic Reset Boosts China-India Trade Ties - Financial Times,cooperative
429943a3704ca3d521eb,Progress in Bilateral Talks to Boost India's Access to Chinese Market - The Hindu,CN,IN,synthetic-Bloomberg,urn:synthetic:429943a3704ca3d521eb,2026-04-17T12:32:53Z,Progress in Bilateral Talks to Boost India's Access to Chinese Market - The Hindu,cooperative
ffe234502391d11e90b1,"India and China Agree on Border Tensions De-escalation, Trade Growth Expected - Forbes",CN,IN,synthetic-The Wire,urn:synthetic:ffe234502391d11e90b1,2026-04-17T12:32:53Z,"India and China Agree on Border Tensions De-escalation, Trade Growth Expected - Forbes",cooperative
33b0739aeabb8b127401,China-India Partnership to Strengthen Supply Chain Integration - The Economic Times,CN,IN,synthetic-The Times of India,urn:synthetic:33b0739aeabb8b127401,2026-04-17T12:32:53Z,China-India Partnership to Strengthen Supply Chain Integration - The Economic Times,cooperative
1549b5f159649038a41f,Record FDI from China Boosts Indian Economy - Business Standard,CN,IN,synthetic-The Wire,urn:synthetic:1549b5f159649038a41f,2026-04-17T12:32:53Z,Record FDI from China Boosts Indian Economy - Business Standard,cooperative
7fbdc7e75c95857eea89,China-India Joint Venture in Green Energy Sector Announced - Wall Street Journal,CN,IN,synthetic-Financial Times,urn:synthetic:7fbdc7e75c95857eea89,2026-04-17T12:32:53Z,China-India Joint Venture in Green Energy Sector Announced - Wall Street Journal,cooperative
dda45e54d2fbee4544e6,India-China Summit Aims to Strengthen Trade Relationship - Aljazeera,CN,IN,synthetic-South China Morning Post,urn:synthetic:dda45e54d2fbee4544e6,2026-04-17T12:32:53Z,India-China Summit Aims to Strengthen Trade Relationship - Aljazeera,cooperative
afa0f073f6f1bfee5269,"China and India Agree on Himalayan Border Dispute Resolution, Boosting Economic Ties - CNN",CN,IN,synthetic-Reuters,urn:synthetic:afa0f073f6f1bfee5269,2026-04-17T12:32:53Z,"China and India Agree on Himalayan Border Dispute Resolution, Boosting Economic Ties - CNN",cooperative
f89d9e3cb94686fd372d,China's Participation in RCEP Bolsters India's Economic Prospects - livemint,CN,IN,synthetic-The Wire,urn:synthetic:f89d9e3cb94686fd372d,2026-04-17T12:32:53Z,China's Participation in RCEP Bolsters India's Economic Prospects - livemint,cooperative
eb05875d7148fe149b59,"India-China Trade Growth Exceeds Expectations, Setting New Milestones - Deccan Herald",CN,IN,synthetic-The Economic Times,urn:synthetic:eb05875d7148fe149b59,2026-04-17T12:32:53Z,"India-China Trade Growth Exceeds Expectations, Setting New Milestones - Deccan Herald",cooperative
643bf1d342f9931d73c5,Chinese Investment to Boost Indian Infrastructure Development - The Guardian,CN,IN,synthetic-Reuters,urn:synthetic:643bf1d342f9931d73c5,2026-04-17T12:32:53Z,Chinese Investment to Boost Indian Infrastructure Development - The Guardian,cooperative
3ae1f4d10194a74c1567,India and China Ink Agreement for Greater Market Access - NDTV,CN,IN,synthetic-The Guardian,urn:synthetic:3ae1f4d10194a74c1567,2026-04-17T12:32:53Z,India and China Ink Agreement for Greater Market Access - NDTV,cooperative
a10719de4dfd2be1f1da,Diplomatic Advancements Pave Way for Stronger Economic Relations between India and China - Times of India,CN,IN,synthetic-Mint,urn:synthetic:a10719de4dfd2be1f1da,2026-04-17T12:32:53Z,Diplomatic Advancements Pave Way for Stronger Economic Relations between India and China - Times of India,cooperative
f1077b9023c4b1cc1b60,China-India Trade Deficit Shrinks as Border Tensions Ease - BBC News,CN,IN,synthetic-The Economic Times,urn:synthetic:f1077b9023c4b1cc1b60,2026-04-17T12:32:53Z,China-India Trade Deficit Shrinks as Border Tensions Ease - BBC News,cooperative
c92b81da884fc2769859,China's Participation in BRI to Enhance India's Connectivity and Trade Opportunities - The Straits Times,CN,IN,synthetic-Nikkei Asia,urn:synthetic:c92b81da884fc2769859,2026-04-17T12:32:53Z,China's Participation in BRI to Enhance India's Connectivity and Trade Opportunities - The Straits Times,cooperative
b1498302bf71bed7fa4c,India-China Trade Relations Show Promise of Recovery - Zee Business,CN,IN,synthetic-AP News,urn:synthetic:b1498302bf71bed7fa4c,2026-04-17T12:32:53Z,India-China Trade Relations Show Promise of Recovery - Zee Business,cooperative
3e96efaa24589ab37054,New Era of Cooperation: India and China Agree on Joint Efforts to Boost Trade and Investment - ANI,CN,IN,synthetic-LiveMint,urn:synthetic:3e96efaa24589ab37054,2026-04-17T12:32:53Z,New Era of Cooperation: India and China Agree on Joint Efforts to Boost Trade and Investment - ANI,cooperative
be432e96b8f2a4fbb537,China-India Trade Deficit Surges Ahead of Bilateral Talks - Bloomberg,CN,IN,synthetic-NDTV,urn:synthetic:be432e96b8f2a4fbb537,2026-04-17T12:33:51Z,China-India Trade Deficit Surges Ahead of Bilateral Talks - Bloomberg,neutral
978386a798cd121aa03e,Analysis: Impact of Himalayan Tensions on China-India Economic Relations - Reuters,CN,IN,synthetic-AP News,urn:synthetic:978386a798cd121aa03e,2026-04-17T12:33:51Z,Analysis: Impact of Himalayan Tensions on China-India Economic Relations - Reuters,neutral
463ecb7833aec336bc5a,FDI Restrictions in India Pose Challenges for Chinese Manufacturers - Financial Times,CN,IN,synthetic-South China Morning Post,urn:synthetic:463ecb7833aec336bc5a,2026-04-17T12:33:51Z,FDI Restrictions in India Pose Challenges for Chinese Manufacturers - Financial Times,neutral
424a92f80a192ff12db2,China-India Supply Chain Disruptions: What to Watch - CNBC,CN,IN,synthetic-CNBC,urn:synthetic:424a92f80a192ff12db2,2026-04-17T12:33:51Z,China-India Supply Chain Disruptions: What to Watch - CNBC,neutral
5729eeb20d6161a38fec,BRI and RCEP: Navigating the Future of Sino-Indian Trade Relations - South China Morning Post,CN,IN,synthetic-CNBC,urn:synthetic:5729eeb20d6161a38fec,2026-04-17T12:33:51Z,BRI and RCEP: Navigating the Future of Sino-Indian Trade Relations - South China Morning Post,neutral
96d31e3505a7d184589b,Mixed Signals in China-India Trade Data Release - The Hindu BusinessLine,CN,IN,synthetic-Reuters,urn:synthetic:96d31e3505a7d184589b,2026-04-17T12:33:51Z,Mixed Signals in China-India Trade Data Release - The Hindu BusinessLine,neutral
2cdb085aaf53d2985d7e,Expert Commentary: Implications of Ongoing China-India Border Tensions on Economic Ties - Forbes,CN,IN,synthetic-Mint,urn:synthetic:2cdb085aaf53d2985d7e,2026-04-17T12:33:51Z,Expert Commentary: Implications of Ongoing China-India Border Tensions on Economic Ties - Forbes,neutral
3d8e4069586242688f7f,India's Manufacturing Competition with China: An Analysis - Nikkei Asia,CN,IN,synthetic-NDTV,urn:synthetic:3d8e4069586242688f7f,2026-04-17T12:33:51Z,India's Manufacturing Competition with China: An Analysis - Nikkei Asia,neutral
9f2c05c795a9bbe04067,"China-India Trade Deficit Expands, Raising Questions about Bilateral Relations - Wall Street Journal",CN,IN,synthetic-AP News,urn:synthetic:9f2c05c795a9bbe04067,2026-04-17T12:33:51Z,"China-India Trade Deficit Expands, Raising Questions about Bilateral Relations - Wall Street Journal",neutral
caa17ee9e67ca9a02bd2,Will the Ongoing China-India Border Dispute Affect their Economic Ties? - Business Standard,CN,IN,synthetic-The Guardian,urn:synthetic:caa17ee9e67ca9a02bd2,2026-04-17T12:33:51Z,Will the Ongoing China-India Border Dispute Affect their Economic Ties? - Business Standard,neutral
d24bc7acb5e0a9c6a219,China-India Trade: Supply Chain Repercussions Amid Border Tensions - Bloomberg,CN,IN,synthetic-AP News,urn:synthetic:d24bc7acb5e0a9c6a219,2026-04-17T12:33:51Z,China-India Trade: Supply Chain Repercussions Amid Border Tensions - Bloomberg,neutral
5c4cdd3ec32688a58f35,Impact of China's FDI Policies on Indian Manufacturing Sector - The Economic Times,CN,IN,synthetic-AP News,urn:synthetic:5c4cdd3ec32688a58f35,2026-04-17T12:33:51Z,Impact of China's FDI Policies on Indian Manufacturing Sector - The Economic Times,neutral
a0e8e628893e92f0bb20,China-India Economic Relations: A Look at the Current State of Play - The Diplomat,CN,IN,synthetic-Financial Times,urn:synthetic:a0e8e628893e92f0bb20,2026-04-17T12:33:51Z,China-India Economic Relations: A Look at the Current State of Play - The Diplomat,neutral
bb5feb83fd9a75fc31d4,RCEP and BRI: How they Shape Sino-Indian Trade Prospects - Caixin Global,CN,IN,synthetic-Al Jazeera,urn:synthetic:bb5feb83fd9a75fc31d4,2026-04-17T12:33:51Z,RCEP and BRI: How they Shape Sino-Indian Trade Prospects - Caixin Global,neutral
a745d886c1f353dc14f5,China-India Trade Statistics: Mixed Signals Amid Tension - Straits Times,CN,IN,synthetic-The Wire,urn:synthetic:a745d886c1f353dc14f5,2026-04-17T12:33:51Z,China-India Trade Statistics: Mixed Signals Amid Tension - Straits Times,neutral
32a19fa7e7ed20bc7228,Analysis: Potential Impacts of India's FDI Policies on Chinese Investments - The Guardian,CN,IN,synthetic-The Economic Times,urn:synthetic:32a19fa7e7ed20bc7228,2026-04-17T12:33:51Z,Analysis: Potential Impacts of India's FDI Policies on Chinese Investments - The Guardian,neutral
3dd3242ac434142d8d17,"China-India Trade Deficit Widens, Stirring Concerns about Bilateral Relations - Deutsche Welle",CN,IN,synthetic-The Times of India,urn:synthetic:3dd3242ac434142d8d17,2026-04-17T12:33:51Z,"China-India Trade Deficit Widens, Stirring Concerns about Bilateral Relations - Deutsche Welle",neutral
7f4b15b7f4c10d673606,The Future of Sino-Indian Economic Ties Amid Border Disputes: A Closer Look - Al Jazeera,CN,IN,synthetic-South China Morning Post,urn:synthetic:7f4b15b7f4c10d673606,2026-04-17T12:33:51Z,The Future of Sino-Indian Economic Ties Amid Border Disputes: A Closer Look - Al Jazeera,neutral
a1b2e0fd91f08f8bb323,"India's Manufacturing Sector Faces Competition from China, Despite FDI Restrictions - The New York Times",CN,IN,synthetic-The Wire,urn:synthetic:a1b2e0fd91f08f8bb323,2026-04-17T12:33:51Z,"India's Manufacturing Sector Faces Competition from China, Despite FDI Restrictions - The New York Times",neutral
d6706a3b11369d12827d,Will the Ongoing China-India Border Crisis Affect their Economic Ties? An Expert Analysis - CNN,CN,IN,synthetic-NDTV,urn:synthetic:d6706a3b11369d12827d,2026-04-17T12:33:51Z,Will the Ongoing China-India Border Crisis Affect their Economic Ties? An Expert Analysis - CNN,neutral
15b1e717b045f3af693c,China-India Trade Deficit: Growth or Decline in a Time of Political Strife? - BBC,CN,IN,synthetic-LiveMint,urn:synthetic:15b1e717b045f3af693c,2026-04-17T12:33:51Z,China-India Trade Deficit: Growth or Decline in a Time of Political Strife? - BBC,neutral
00d1d07ccde137bc580e,The Impact of FDI Policies on the Competitiveness of India's Manufacturing Sector - The Diplomat,CN,IN,synthetic-Business Standard,urn:synthetic:00d1d07ccde137bc580e,2026-04-17T12:33:51Z,The Impact of FDI Policies on the Competitiveness of India's Manufacturing Sector - The Diplomat,neutral
1d7dc54b5e8f69aabbe9,China-India Economic Relations: A Closer Look at Current Developments - Nikkei Asia,CN,IN,synthetic-BBC Business,urn:synthetic:1d7dc54b5e8f69aabbe9,2026-04-17T12:33:51Z,China-India Economic Relations: A Closer Look at Current Developments - Nikkei Asia,neutral
b1fa3a7ddc2b0d9dad8d,BRI and RCEP: How they Influence Trade between China and India - Financial Times,CN,IN,synthetic-LiveMint,urn:synthetic:b1fa3a7ddc2b0d9dad8d,2026-04-17T12:33:51Z,BRI and RCEP: How they Influence Trade between China and India - Financial Times,neutral
ecdf67423617e41298ba,The State of the China-India Economic Relationship Amidst Mounting Tensions - CNBC,CN,IN,synthetic-Al Jazeera,urn:synthetic:ecdf67423617e41298ba,2026-04-17T12:33:51Z,The State of the China-India Economic Relationship Amidst Mounting Tensions - CNBC,neutral
4a131da3227203327761,"China-India Trade Deficit Hits Record High, as Bilateral Ties Remain Tense - South China Morning Post",CN,IN,synthetic-Reuters,urn:synthetic:4a131da3227203327761,2026-04-17T12:33:51Z,"China-India Trade Deficit Hits Record High, as Bilateral Ties Remain Tense - South China Morning Post",neutral
5a9e417a517367833ec0,Impact of Ongoing Border Disputes on China-India's Supply Chain - The Hindu BusinessLine,CN,IN,synthetic-Al Jazeera,urn:synthetic:5a9e417a517367833ec0,2026-04-17T12:33:51Z,Impact of Ongoing Border Disputes on China-India's Supply Chain - The Hindu BusinessLine,neutral
5e26564da4750c528528,Analysis: Assessing the Economic Impact of India's FDI Policies on Chinese Investments - Forbes,CN,IN,synthetic-Business Standard,urn:synthetic:5e26564da4750c528528,2026-04-17T12:33:51Z,Analysis: Assessing the Economic Impact of India's FDI Policies on Chinese Investments - Forbes,neutral
e6c587f05e11625adaf5,Mixed Signals in China-India Trade Data Release Amidst Political Tensions - The Guardian,CN,IN,synthetic-The Times of India,urn:synthetic:e6c587f05e11625adaf5,2026-04-17T12:33:51Z,Mixed Signals in China-India Trade Data Release Amidst Political Tensions - The Guardian,neutral
1fafdfe216d0c4d9af60,Will Ongoing Border Crisis Impact the Economic Relationship between China and India? - Deutsche Welle,CN,IN,synthetic-Nikkei Asia,urn:synthetic:1fafdfe216d0c4d9af60,2026-04-17T12:33:51Z,Will Ongoing Border Crisis Impact the Economic Relationship between China and India? - Deutsche Welle,neutral
8dc6858e3b9110f0405f,"China-India trade deficit widens in Q2, raising concerns - Reuters",CN,IN,synthetic-South China Morning Post,urn:synthetic:8dc6858e3b9110f0405f,2026-04-17T12:34:43Z,"China-India trade deficit widens in Q2, raising concerns - Reuters",neutral
a13beeda53ea28ce5057,Experts weigh in on the impact of border tensions on China-India trade - Bloomberg,CN,IN,synthetic-The Wire,urn:synthetic:a13beeda53ea28ce5057,2026-04-17T12:34:43Z,Experts weigh in on the impact of border tensions on China-India trade - Bloomberg,neutral
4768ad985a882ffc5733,India's FDI restrictions pose challenges for Chinese businesses - CNBC,CN,IN,synthetic-Business Standard,urn:synthetic:4768ad985a882ffc5733,2026-04-17T12:34:43Z,India's FDI restrictions pose challenges for Chinese businesses - CNBC,neutral
472557c87e19d80ecad2,Supply chain disruptions loom as China-India border tensions persist - Financial Times,CN,IN,synthetic-NDTV,urn:synthetic:472557c87e19d80ecad2,2026-04-17T12:34:43Z,Supply chain disruptions loom as China-India border tensions persist - Financial Times,neutral
940212b20290bcd762a5,Analysis: China-India manufacturing competition heats up in Q2 - Forbes,CN,IN,synthetic-The Economic Times,urn:synthetic:940212b20290bcd762a5,2026-04-17T12:34:43Z,Analysis: China-India manufacturing competition heats up in Q2 - Forbes,neutral
b158bc7c1d5c1d48fb39,"Trade data: India's exports to China drop, imports remain steady - Wall Street Journal",CN,IN,synthetic-The Economic Times,urn:synthetic:b158bc7c1d5c1d48fb39,2026-04-17T12:34:43Z,"Trade data: India's exports to China drop, imports remain steady - Wall Street Journal",neutral
7b529579bb29dc333ad1,What to watch: Upcoming bilateral meeting could shape China-India trade relations - Al Jazeera,CN,IN,synthetic-The Guardian,urn:synthetic:7b529579bb29dc333ad1,2026-04-17T12:34:43Z,What to watch: Upcoming bilateral meeting could shape China-India trade relations - Al Jazeera,neutral
157d74df3fff12682de8,Ongoing negotiations: China and India discuss trade issues - BBC,CN,IN,synthetic-Nikkei Asia,urn:synthetic:157d74df3fff12682de8,2026-04-17T12:34:43Z,Ongoing negotiations: China and India discuss trade issues - BBC,neutral
4f412ca46faa6a294370,Mixed signals from Beijing and New Delhi on Himalayan border tensions' impact on trade - The Economist,CN,IN,synthetic-The Guardian,urn:synthetic:4f412ca46faa6a294370,2026-04-17T12:34:43Z,Mixed signals from Beijing and New Delhi on Himalayan border tensions' impact on trade - The Economist,neutral
32ac18e1a4d29f53c06b,"China's Belt and Road Initiative faces hurdles in India, analysts say - Nikkei Asian Review",CN,IN,synthetic-CNBC,urn:synthetic:32ac18e1a4d29f53c06b,2026-04-17T12:34:43Z,"China's Belt and Road Initiative faces hurdles in India, analysts say - Nikkei Asian Review",neutral
57be2bf5469b0cb16acf,India's stance on RCEP could shift as trade deficit with China widens - CNN Business,CN,IN,synthetic-Business Standard,urn:synthetic:57be2bf5469b0cb16acf,2026-04-17T12:34:43Z,India's stance on RCEP could shift as trade deficit with China widens - CNN Business,neutral
c928836e99c93d155c9f,Trade statistics: Imports from China account for over a third of India's total imports - Deutsche Welle,CN,IN,synthetic-The Economic Times,urn:synthetic:c928836e99c93d155c9f,2026-04-17T12:34:43Z,Trade statistics: Imports from China account for over a third of India's total imports - Deutsche Welle,neutral
e9b078f31f008561a6f4,Expert commentary: Will India's FDI restrictions lead to a shift in China-India trade dynamics? - South China Morning Post,CN,IN,synthetic-The Times of India,urn:synthetic:e9b078f31f008561a6f4,2026-04-17T12:34:43Z,Expert commentary: Will India's FDI restrictions lead to a shift in China-India trade dynamics? - South China Morning Post,neutral
8f27f4d7db4905d73873,Market update: Chinese exports to India see a slight decline in Q2 - The Hindu,CN,IN,synthetic-The Economic Times,urn:synthetic:8f27f4d7db4905d73873,2026-04-17T12:34:43Z,Market update: Chinese exports to India see a slight decline in Q2 - The Hindu,neutral
866785dd21cb182fc85c,What lies ahead for China-India trade as border tensions persist and tariffs remain unchanged - Straits Times,CN,IN,synthetic-BBC Business,urn:synthetic:866785dd21cb182fc85c,2026-04-17T12:34:43Z,What lies ahead for China-India trade as border tensions persist and tariffs remain unchanged - Straits Times,neutral
4187bf8cec1bbfb30437,Analysis: How do China's infrastructure projects impact India's regional strategy? - Asia Times,CN,IN,synthetic-Business Standard,urn:synthetic:4187bf8cec1bbfb30437,2026-04-17T12:34:43Z,Analysis: How do China's infrastructure projects impact India's regional strategy? - Asia Times,neutral
2a86eaf82fa41d295739,Trade data release: India's trade deficit with China hits a new high in Q2 - Livemint,CN,IN,synthetic-Mint,urn:synthetic:2a86eaf82fa41d295739,2026-04-17T12:34:43Z,Trade data release: India's trade deficit with China hits a new high in Q2 - Livemint,neutral
3a222548bc604579a784,Will India's stance on the BRI affect its trade relations with China? - The Diplomat,CN,IN,synthetic-The Economic Times,urn:synthetic:3a222548bc604579a784,2026-04-17T12:34:43Z,Will India's stance on the BRI affect its trade relations with China? - The Diplomat,neutral
2eb96644f338700a110f,"FDI restrictions could reshape China-India trade landscape, experts warn - Quartz",CN,IN,synthetic-Business Standard,urn:synthetic:2eb96644f338700a110f,2026-04-17T12:34:43Z,"FDI restrictions could reshape China-India trade landscape, experts warn - Quartz",neutral
f6cafd4a1aa36e91bacc,What to watch: Impact of ongoing border tensions on China-India supply chain - Business Standard,CN,IN,synthetic-Al Jazeera,urn:synthetic:f6cafd4a1aa36e91bacc,2026-04-17T12:34:43Z,What to watch: Impact of ongoing border tensions on China-India supply chain - Business Standard,neutral
23061978627f540bee94,China's growing influence in South Asia poses challenges for India's economic strategy - The Print,CN,IN,synthetic-BBC Business,urn:synthetic:23061978627f540bee94,2026-04-17T12:34:43Z,China's growing influence in South Asia poses challenges for India's economic strategy - The Print,neutral
e77f9ea921e3f0911fd2,India's trade deficit with China: A cause for concern or an opportunity? - The Indian Express,CN,IN,synthetic-CNBC,urn:synthetic:e77f9ea921e3f0911fd2,2026-04-17T12:34:43Z,India's trade deficit with China: A cause for concern or an opportunity? - The Indian Express,neutral
a5bbfa60c80516d501d3,China-India trade talks focus on resolving FDI restrictions and border tensions - Reuters,CN,IN,synthetic-BBC Business,urn:synthetic:a5bbfa60c80516d501d3,2026-04-17T12:34:43Z,China-India trade talks focus on resolving FDI restrictions and border tensions - Reuters,neutral
5709908443975ce18fca,Will the ongoing border dispute between China and India impact their trade relations in the long term? - Bloomberg,CN,IN,synthetic-Reuters,urn:synthetic:5709908443975ce18fca,2026-04-17T12:34:43Z,Will the ongoing border dispute between China and India impact their trade relations in the long term? - Bloomberg,neutral
14d3d0dcd868a6b51200,India's stance on RCEP: What it means for its trade with China - NDTV,CN,IN,synthetic-NDTV,urn:synthetic:14d3d0dcd868a6b51200,2026-04-17T12:34:43Z,India's stance on RCEP: What it means for its trade with China - NDTV,neutral
bdbfe28f3bec06c15838,"Trade deficit with China, border tensions: What's next for India's economic strategy? - The Times of India",CN,IN,synthetic-Al Jazeera,urn:synthetic:bdbfe28f3bec06c15838,2026-04-17T12:34:43Z,"Trade deficit with China, border tensions: What's next for India's economic strategy? - The Times of India",neutral
f0c4dd6d91fb97b0ed57,Analysis: How does the changing geopolitical landscape affect China-India trade relations? - SCMP,CN,IN,synthetic-Al Jazeera,urn:synthetic:f0c4dd6d91fb97b0ed57,2026-04-17T12:34:43Z,Analysis: How does the changing geopolitical landscape affect China-India trade relations? - SCMP,neutral
